.\datasets\images\4744180552.jpg| A man with clown makeup , glasses , and a cigarette is riding a bicycle amongst other people .,,,,,,,| A man is wearing a white habit with black polka dots and smoking a cigarette .,,,,,,,,,| A man dressed in black and white with polka dots is smoking a cigarette .,,,,,,,,,| A man is dressed up in a black polka dotted hat and cape .,,,,,,,,,| A man with a cigarette and queen of cards costume,,,,,,,,,
.\datasets\images\4744435567.jpg| A man with a ponytail and wearing a red and white shawl swings a laughing child by his arms .,,,,,,,,,| A man spinning what may be his grandson in a circle at a park .,,,,,,,,,| A grandpa and granddaughter are playing in the backyard .,,,,,,,,,| Older man playing with a child .,,,,,,,,,| A man is playing with a child .,,,,,,,,,
.\datasets\images\4745027152.jpg| A young woman in a green dress , a feathered necklace and a pink feathered hat holding an orange vase,,,,,,,,| A young lady is colorfully dressed in native costume and possibly performing a dance .,,,,,,,,,| A woman wearing a grass skirt and flowers in her hair holds a pitcher .,,,,,,,,,| A woman in a grass skirt is holding a piece of pottery .,,,,,,,,,| a girl doing a hula dance holding a coconut .,,,,,,,,,
.\datasets\images\4745224936.jpg| A small group of older people sitting on benches watching the waterfront on a sunny day .,,,,,,,,,| Three individuals are sitting outside on brown benches next to the water .,,,,,,,,,| Two men and a woman are sitting on a bench , near water .,,,,,,,,| Some people sit on public benches in front of the ocean .,,,,,,,,,| Three people are sitting at benches overlooking water .,,,,,,,,,
.\datasets\images\4745429572.jpg| An elderly couple sitting in chairs on a grassy hill overlooking a body of water .,,,,,,,,,| Two persons sitting in chairs at the end of a path overlooking the ocean .,,,,,,,,,| A couple sitting on chairs in the grass on a cliff overlooking water .,,,,,,,,,| An elderly couple sits with their dog in a green field by the shore .,,,,,,,,,| An old couple and their pet relax by the water .,,,,,,,,,
.\datasets\images\4745661523.jpg| A young girl in a bikini is standing in a building with people around her , while she is holding a red bandanna .,,,,,,,,| A young female in her underwear holding a red scarf in front of a line to get into a club .,,,,,,,,,| An oriental lady posing wearing a black bra and holding a handkerchief .,,,,,,,,,| A young woman in a skimpy clothing stands next to a line of men .,,,,,,,,,| A lady with brown hair standing .,,,,,,,,,
.\datasets\images\4746690219.jpg| A woman with a bottle of champagne and a man with wild hair standing in front of a crowd of people in the street .,,,,,,,,,| A young couple are outside among many other people and the young lady is holding a champagne or wine bottle .,,,,,,,,,| A girl is holding a bottle of wine or champagne and smiling .,,,,,,,,,| Woman in crowd drinks from a bottle of champagne .,,,,,,,,,| People partying outside of a concert .,,,,,,,,,
.\datasets\images\4746778179.jpg| A young man in khaki shorts and a yellow shirt stands outside in the sidewalk and waves a Brazilian flag .,,,,,,,,,| A man is standing on a busy sidewalk wearing a Brazil shirt and waving a Brazil flag .,,,,,,,,,| A man in a bright yellow shirt holding a large flag on the street .,,,,,,,,,| A man waving a green , yellow , and blue flag on the street .,,,,,,,| A man is standing in the street and pointing at something .,,,,,,,,,
.\datasets\images\4746901297.jpg| Three older gentleman are sitting in front of a fence and one of them is making a gesture with his hands .,,,,,,,,,| 3 old men sitting and talking to one another .,,,,,,,,,| Three older men sitting against a fence .,,,,,,,,,| Three old men are sitting down talking .,,,,,,,,,| Three old men are sitting on a bench .,,,,,,,,,
.\datasets\images\4747331858.jpg| A girl with long dark hair and a ring on is hugging a man with sunglasses on .,,,,,,,,,| A shirtless man huge a woman outside .,,,,,,,,,| A woman is hugging a man in a crowd .,,,,,,,,,| A woman is hugging a shirtless man .,,,,,,,,,| A sad woman giving a man a hug .,,,,,,,,,
.\datasets\images\4747450681.jpg| Two young people wait on the steps of a large stone building .,,,,,,,,,| Two women sit on a set of steps outside of a large building .,,,,,,,,,| Two dark headed women sit on gray steps behind a gray fence .,,,,,,,,,| Two people sitting together on the base of a column .,,,,,,,,,| A couple sits on a bench looking in the distance .,,,,,,,,,
.\datasets\images\4747939650.jpg| An unidentified woman sleeping in a very unusual nook of a decorative stone structure .,,,,,,,,,| a person with a blue shirt on laying down with a hat on there face .,,,,,,,,,| A person in a blue shirt is sleeping in an ancient monument .,,,,,,,,,| A woman in a blue shirt rests with a hat over her face .,,,,,,,,,| A woman takes a nap under some ancient architecture .,,,,,,,,,
.\datasets\images\4748623607.jpg| Several stall-shops selling various goods line a dimly-lit cobblestone street .,,,,,,,,,| A photograph of a busy urban market in a middle eastern country .,,,,,,,,,| A street scene at a crowded foreign market .,,,,,,,,,| A street that is full of shops .,,,,,,,,,| People are walking in a bazaar .,,,,,,,,,
.\datasets\images\4749166996.jpg| A man gestures with his hands as he stands in front of a podium with a microphone .,,,,,,,,,| A man in a suit and tie in a fancy building is speaking at the podium .,,,,,,,,,| A gray-haired gentleman in a suit is standing in front of a podium .,,,,,,,,,| An elderly man gesticulates while speaking at a podium .,,,,,,,,,| Male standing at a podium speaking .,,,,,,,,,
.\datasets\images\4749605645.jpg| A happy , little girl selling iced tea for 50 to 75 cents a cup .,,,,,,,,| A girl is selling iced tea with fresh lemons and mint .,,,,,,,,,| A young girl sitting at an iced tea stand smiling .,,,,,,,,,| A female smiling with iced tea in front of her .,,,,,,,,,| A young child selling iced tea .,,,,,,,,,
.\datasets\images\4749855.jpg| A man wearing a vertical striped shirt and blue jeans naps without his shows on a brown couch covered with a red velveteen throw blanket .,,,,,,,,,| Man sleeping in a couch in a sitting position wearing a blue jeans and a plaided shirt,,,,,,,,,| A man in a white striped shirt is sleeping on a red velvet couch .,,,,,,,,,| The man has fallen asleep on the couch .,,,,,,,,,| A man sleeping on the couch .,,,,,,,,,
.\datasets\images\4750415524.jpg| Three men stroll down the street beneath a large red awning that says "" Arrivo "" .",,,,,,,,,| Three men standing under a large red and white sign that reads Arrivo .,,,,,,,,,| A red sign reading "" ARRIVO "" is hanging above a street .",,,,,,,,,| A red banner over the street in a foreign city .,,,,,,,,,| The red and white sign says "" arrivo "" .",,,,,,,,,
.\datasets\images\475042270.jpg| A golden retriever is playing with a smaller black and brown dog in a pink collar .,,,,,,,,,| A smaller black dog fighting with a larger brown dog in a forest .,,,,,,,,,| A small black and brown dog is jumping on a large orange dog .,,,,,,,,,| Brown dog with mouth open near head of black and tan dog .,,,,,,,,,| Two dogs playing near the woods .,,,,,,,,,
.\datasets\images\4750619121.jpg| Blond-haired woman in a purple sweater eats a chocolate ice cream cone .,,,,,,,,,| A very pretty girl , in a pink sweater is eating and ice cream cone .,,,,,,,,| A woman wearing with a handbag enjoying an ice cream cone .,,,,,,,,,| A beautiful lady is eating ice cream .,,,,,,,,,| A woman eats an ice cream cone .,,,,,,,,,
.\datasets\images\4750675492.jpg| A multitude of people in swim-wear play in the water in front of a white wall while people behind a row of bicycles look on .,,,,,,,,,| People play in sprinklers while other people watch and stand near bicycles on the second floor .,,,,,,,,,| Group of people showering off in their bathing suits .,,,,,,,,,| People wearing swimming suits playing in the water .,,,,,,,,,| People wearing bathing suits on a wet surface .,,,,,,,,,
.\datasets\images\4750766294.jpg| a young girl reads a book while another lies down in a bedroom .,,,,,,,,,| A little girl in a striped shirt is reading a book .,,,,,,,,,| One child reading and one child resting in a room .,,,,,,,,,| One young girl reads a book to another .,,,,,,,,,| One child is reading to another .,,,,,,,,,
.\datasets\images\4751207389.jpg| A woman in a bright yellow top and short plaid shorts gives a look of disgust .,,,,,,,,,| A young lady , in blouse , shorts , and sandals walks on a city sidewalk .,,,,,,| A woman wearing sandals and a yellow shirt is carrying a tan bag .,,,,,,,,,| This is a woman in a yellow shirt carrying a brown purse .,,,,,,,,,| Woman in shorts and yellow shirt walks down a street .,,,,,,,,,
.\datasets\images\4751250311.jpg| A man strolling down the sidewalk wearing a red shirt and jeans .,,,,,,,,,| A young black man walks down a street with a stray dog on it .,,,,,,,,,| An African American man walking down the street .,,,,,,,,,| A black man with a red shirt on is walking .,,,,,,,,,| A guy with a red shirt walking .,,,,,,,,,
.\datasets\images\4751647247.jpg| A slender young caucasian female walks while listening to music through her headphones and iPod during a bright sunny day .,,,,,,,,,| A girl in jean shorts and a floral blue and green shirt listens to her iPod .,,,,,,,,,| A long-haired woman listens to music as she walks on a sunny day .,,,,,,,,,| A young lady in summer clothing walking and listening to music .,,,,,,,,,| A redheaded woman listens to earphones while walking .,,,,,,,,,
.\datasets\images\4752537082.jpg| A man without a shirt is working on top of a building with scaffolding attached .,,,,,,,,,| A man with a hat but no shirt attaches something to a building 's roof .,,,,,,,,,| Man during sunny afternoon top of roof fixing light without shirt .,,,,,,,,,| A man using a scaffold to work on the roof of a building .,,,,,,,,,| A man is perched on a rooftop .,,,,,,,,,
.\datasets\images\4752874127.jpg| A man in black and a man wearing makeup perform together .,,,,,,,,,| A man in clown makeup and a suit is performing on stage .,,,,,,,,,| A man with makeup is holding something .,,,,,,,,,| A man acting out a strange stage show .,,,,,,,,,| The magician is doing a magic trick .,,,,,,,,,
.\datasets\images\475317104.jpg| A teenage girl stands in a large industrial garage with two boys sitting in the background .,,,,,,,,,| A girl stands alone while a man raises his arms in the background .,,,,,,,,,| a woman wearing a black shirt and blue jeans standing on a sidewalk,,,,,,,,,| A girl standing in an enclosed place,,,,,,,,,| Young lady standing alone waiting .,,,,,,,,,
.\datasets\images\4754011554.jpg| a bike is on its side in the middle of the road , and firefighters are talking to a man sitting on the curb,,,,,,,,| Firefighters are helping a man after crashing his motorcycle .,,,,,,,,,| Men sitting around a man wearing yellow next to a firetruck .,,,,,,,,,| Firefighters respond to the scene of a motorcycle accident .,,,,,,,,,| A motorcycle is lying on the ground near a fire engine .,,,,,,,,,
.\datasets\images\4754577090.jpg| A woman wearing a white handkerchief scarf and light blue dress looking at a wagon wheel .,,,,,,,,,| A woman with a white hat and blue dress is bending on the ground .,,,,,,,,,| A woman with a white hat looks at several dark bottles .,,,,,,,,,| A woman wearing a bonnet looks at a wine bottle .,,,,,,,,,| A woman is working with wine .,,,,,,,,,
